Respondent_ID,Churn_reason,Market,Gender,AOV,App_use,Date,Age_group,Churn_type
5126723508696626,Reason for Unclassified,Australia,Male,108,1,2023-01-01,Age 25-34,Unclassified
4085630507133157,Reason for Account Suspension Issues,France,Female,119,0,2023-02-01,Age 35-44,Account Suspension Issues
7371240665877568,Reason for High interest rates,UK,Male,132,0,2023-02-01,Age 55+,High interest rates
7828722388268476,Reason for Late payment penalties,USA,Male,123,1,2023-03-01,Age 45-54,Late payment penalties
5843782088536226,Reason for Better alternatives,Spain,Male,132,0,2023-04-01,Age 55+,Better alternatives
6662871283178327,Reason for High interest rates,Italy,Male,120,1,2023-02-01,Age 35-44,High interest rates
9148504037620266,Reason for Negative Customer Service Experiences,USA,Male,107,1,2023-06-01,Age 55+,Negative Customer Service Experiences
2488600013812508,Reason for Limited acceptance,France,Male,123,1,2023-06-01,Age 45-54,Limited acceptance
9854990280970406,Reason for Lack of need,USA,Female,115,1,2023-06-01,Age 45-54,Lack of need
7761657787715371,Reason for Account Suspension Issues,USA,Female,102,0,2023-05-01,Age 45-54,Account Suspension Issues
2461787250643586,Reason for Technical Issues,USA,Male,135,1,2023-06-01,Age 25-34,Technical Issues
9166714734771283,Reason for Limited acceptance,Germany,Male,125,0,2023-02-01,Age 25-34,Limited acceptance
5521955319322335,Reason for Limited acceptance,Germany,Female,109,0,2023-04-01,Age 45-54,Limited acceptance
7039659328650762,Reason for Technical Issues,Australia,Female,113,0,2023-03-01,Age 35-44,Technical Issues
5531097116039234,Reason for Unclear terms,Sweden,Female,136,0,2023-06-01,Age 45-54,Unclear terms
3867173819145420,Reason for Hard Credit Checks,Spain,Female,133,0,2023-04-01,Age 18-24,Hard Credit Checks
8444205932754482,Reason for Technical Issues,UK,Male,115,1,2023-02-01,Age 18-24,Technical Issues
8800336740437748,Reason for Limited acceptance,Germany,Female,102,1,2023-05-01,Age 18-24,Limited acceptance
9040606070540923,Reason for Technical Issues,Spain,Male,100,0,2023-03-01,Age 18-24,Technical Issues
6183149687352869,Reason for Security Concerns,Australia,Female,111,0,2023-03-01,Age 55+,Security Concerns
1826212556481810,Reason for Limited acceptance,France,Male,112,1,2023-06-01,Age 55+,Limited acceptance
4956475061181811,Reason for Security Concerns,UK,Female,108,1,2023-01-01,Age 35-44,Security Concerns
2779013336143503,Reason for Technical Issues,Italy,Female,113,0,2023-06-01,Age 45-54,Technical Issues
6446066610106800,Reason for Negative Customer Service Experiences,Germany,Female,114,0,2023-03-01,Age 55+,Negative Customer Service Experiences
2535072792892825,Reason for General sentiment,France,Male,111,0,2023-06-01,Age 35-44,General sentiment
1355744181233943,Reason for Technical Issues,Germany,Male,112,1,2023-02-01,Age 25-34,Technical Issues
7367348820371515,Reason for High interest rates,France,Male,126,1,2023-02-01,Age 55+,High interest rates
1586519922071455,Reason for Better alternatives,USA,Female,110,1,2023-02-01,Age 55+,Better alternatives
2394482628095702,Reason for Unclassified,Sweden,Female,107,0,2023-06-01,Age 25-34,Unclassified
6892569537497337,Reason for General sentiment,Sweden,Female,134,0,2023-05-01,Age 35-44,General sentiment
3368579373753668,Reason for High interest rates,USA,Male,101,0,2023-04-01,Age 35-44,High interest rates
2923917895934080,Reason for Late payment penalties,Italy,Female,113,1,2023-03-01,Age 18-24,Late payment penalties
4924225247730067,Reason for Unclear terms,Sweden,Female,131,1,2023-03-01,Age 18-24,Unclear terms
3341911508467814,Reason for General sentiment,Spain,Female,122,0,2023-04-01,Age 25-34,General sentiment
8020277416781000,Reason for Late payment penalties,Spain,Male,107,0,2023-01-01,Age 18-24,Late payment penalties
1539169906109018,Reason for Unclassified,France,Male,112,0,2023-02-01,Age 25-34,Unclassified
7092839388849404,Reason for Negative Customer Service Experiences,Spain,Female,101,1,2023-04-01,Age 55+,Negative Customer Service Experiences
3191302734967975,Reason for Unclear terms,Sweden,Female,114,1,2023-04-01,Age 18-24,Unclear terms
5809127896528763,Reason for Security Concerns,Sweden,Male,97,0,2023-05-01,Age 25-34,Security Concerns
7356142514357629,Reason for Hard Credit Checks,Sweden,Female,119,0,2023-02-01,Age 25-34,Hard Credit Checks
8795441246657628,Reason for Unclassified,France,Female,122,1,2023-01-01,Age 25-34,Unclassified
9966830911973607,Reason for Unclear terms,France,Male,129,0,2023-04-01,Age 25-34,Unclear terms
6797103625711886,Reason for Late payment penalties,Australia,Female,114,0,2023-02-01,Age 25-34,Late payment penalties
1546018856661144,Reason for Unclassified,Spain,Female,136,0,2023-01-01,Age 35-44,Unclassified
8026340709595802,Reason for Limited acceptance,Spain,Female,109,0,2023-02-01,Age 45-54,Limited acceptance
2735053012622704,Reason for Account Suspension Issues,Italy,Male,128,0,2023-04-01,Age 18-24,Account Suspension Issues
4395147512081252,Reason for Better alternatives,USA,Female,119,1,2023-03-01,Age 25-34,Better alternatives
4664743216539394,Reason for Negative Customer Service Experiences,France,Female,115,0,2023-02-01,Age 25-34,Negative Customer Service Experiences
9840712006310062,Reason for High interest rates,Italy,Female,117,0,2023-04-01,Age 45-54,High interest rates
4646348832821752,Reason for Lack of need,Spain,Female,118,0,2023-06-01,Age 45-54,Lack of need
3323329252515177,Reason for Late payment penalties,France,Male,105,0,2023-06-01,Age 18-24,Late payment penalties
1324664696197963,Reason for High interest rates,France,Male,145,0,2023-03-01,Age 18-24,High interest rates
6732230225940367,Reason for Lack of need,Australia,Female,122,1,2023-06-01,Age 35-44,Lack of need
6282878694730187,Reason for Unclassified,Italy,Female,120,1,2023-05-01,Age 35-44,Unclassified
3841947477911320,Reason for Unclassified,Spain,Female,111,1,2023-06-01,Age 25-34,Unclassified
3708790697590406,Reason for Technical Issues,UK,Male,116,1,2023-04-01,Age 35-44,Technical Issues
8956957942084876,Reason for Unclassified,USA,Female,106,1,2023-03-01,Age 25-34,Unclassified
9984483537125101,Reason for Negative Customer Service Experiences,France,Female,109,1,2023-01-01,Age 45-54,Negative Customer Service Experiences
7787883883534981,Reason for Lack of need,Italy,Female,110,1,2023-03-01,Age 45-54,Lack of need
2823772780020102,Reason for Security Concerns,Australia,Male,132,1,2023-05-01,Age 18-24,Security Concerns
2723521036109785,Reason for Security Concerns,Germany,Male,122,0,2023-03-01,Age 55+,Security Concerns
3503412629064968,Reason for Hard Credit Checks,Sweden,Male,116,0,2023-02-01,Age 55+,Hard Credit Checks
6533657300836233,Reason for Account Suspension Issues,UK,Male,116,1,2023-03-01,Age 45-54,Account Suspension Issues
8251851552220421,Reason for Technical Issues,France,Male,122,0,2023-06-01,Age 25-34,Technical Issues
6210270127793778,Reason for Hard Credit Checks,Spain,Female,130,0,2023-04-01,Age 45-54,Hard Credit Checks
3610271220429010,Reason for High interest rates,Spain,Female,126,0,2023-02-01,Age 18-24,High interest rates
9352109792929122,Reason for High interest rates,Sweden,Female,110,0,2023-05-01,Age 18-24,High interest rates
6070345396185213,Reason for Late payment penalties,Spain,Male,111,1,2023-03-01,Age 35-44,Late payment penalties
4012722556880359,Reason for Technical Issues,Australia,Female,130,0,2023-02-01,Age 25-34,Technical Issues
8785778116154365,Reason for General sentiment,Australia,Female,128,0,2023-03-01,Age 35-44,General sentiment
1973265233393383,Reason for Technical Issues,USA,Female,119,1,2023-04-01,Age 18-24,Technical Issues
2781867458712736,Reason for Account Suspension Issues,UK,Male,103,0,2023-06-01,Age 55+,Account Suspension Issues
1355326066747248,Reason for Technical Issues,UK,Female,139,1,2023-06-01,Age 18-24,Technical Issues
3603661130056077,Reason for Account Suspension Issues,Spain,Male,113,0,2023-06-01,Age 35-44,Account Suspension Issues
7338690955693061,Reason for Better alternatives,Australia,Female,111,1,2023-04-01,Age 25-34,Better alternatives
1275094251763967,Reason for Hard Credit Checks,Spain,Female,119,1,2023-06-01,Age 35-44,Hard Credit Checks
3413174539384548,Reason for Security Concerns,France,Male,129,1,2023-05-01,Age 55+,Security Concerns
4705869884640448,Reason for Hard Credit Checks,USA,Male,120,0,2023-06-01,Age 55+,Hard Credit Checks
5195605732799203,Reason for Lack of need,Italy,Male,129,1,2023-01-01,Age 25-34,Lack of need
4611906678335783,Reason for Limited acceptance,Sweden,Female,132,0,2023-05-01,Age 45-54,Limited acceptance
5702681125349323,Reason for Limited acceptance,Spain,Male,115,1,2023-04-01,Age 25-34,Limited acceptance
1572732900301514,Reason for Negative Customer Service Experiences,Sweden,Male,124,0,2023-02-01,Age 18-24,Negative Customer Service Experiences
6383631068688336,Reason for Account Suspension Issues,Italy,Female,120,1,2023-02-01,Age 35-44,Account Suspension Issues
9577853858282600,Reason for Limited acceptance,Spain,Male,95,0,2023-03-01,Age 35-44,Limited acceptance
6515939564985518,Reason for Technical Issues,Germany,Female,122,1,2023-06-01,Age 45-54,Technical Issues
1002836378480540,Reason for Unclear terms,Australia,Female,132,1,2023-05-01,Age 45-54,Unclear terms
5324504290427076,Reason for Limited acceptance,France,Female,111,1,2023-04-01,Age 25-34,Limited acceptance
6954557963172169,Reason for Hard Credit Checks,Germany,Male,127,1,2023-02-01,Age 35-44,Hard Credit Checks
1659403729133257,Reason for Account Suspension Issues,UK,Male,123,1,2023-03-01,Age 55+,Account Suspension Issues
4965975553436218,Reason for Limited acceptance,Sweden,Female,108,0,2023-04-01,Age 18-24,Limited acceptance
9158141847644167,Reason for Unclear terms,UK,Male,131,1,2023-01-01,Age 55+,Unclear terms
6867334426231908,Reason for Unclear terms,USA,Female,128,0,2023-06-01,Age 35-44,Unclear terms
3484668161147956,Reason for Late payment penalties,Spain,Male,129,0,2023-03-01,Age 18-24,Late payment penalties
7737830304584120,Reason for Unclear terms,Germany,Male,126,0,2023-01-01,Age 45-54,Unclear terms
2821134512183328,Reason for Negative Customer Service Experiences,USA,Female,140,1,2023-04-01,Age 45-54,Negative Customer Service Experiences
7059954850011841,Reason for Lack of need,Spain,Female,99,1,2023-01-01,Age 55+,Lack of need
1732056955764953,Reason for Limited acceptance,Sweden,Female,132,1,2023-02-01,Age 25-34,Limited acceptance
2702000663712801,Reason for Better alternatives,France,Male,129,1,2023-03-01,Age 35-44,Better alternatives
3526630351514171,Reason for Lack of need,France,Female,115,0,2023-04-01,Age 35-44,Lack of need
7243592649496104,Reason for High interest rates,Germany,Male,141,1,2023-06-01,Age 18-24,High interest rates
7609416707529040,Reason for Account Suspension Issues,Sweden,Female,123,1,2023-04-01,Age 55+,Account Suspension Issues
1306036818668168,Reason for Better alternatives,Germany,Male,114,0,2023-03-01,Age 25-34,Better alternatives
3161374126758908,Reason for Negative Customer Service Experiences,USA,Male,128,0,2023-03-01,Age 45-54,Negative Customer Service Experiences
7972372759206408,Reason for Technical Issues,Spain,Male,127,0,2023-02-01,Age 45-54,Technical Issues
1450406421237268,Reason for High interest rates,France,Male,115,0,2023-05-01,Age 35-44,High interest rates
4832937462300352,Reason for Unclear terms,USA,Female,118,1,2023-03-01,Age 18-24,Unclear terms
4208633265559388,Reason for Limited acceptance,Italy,Female,115,1,2023-05-01,Age 55+,Limited acceptance
6060926077692536,Reason for Limited acceptance,UK,Male,141,1,2023-05-01,Age 55+,Limited acceptance
6701134814005547,Reason for Hard Credit Checks,France,Male,116,1,2023-06-01,Age 18-24,Hard Credit Checks
9928901795490571,Reason for Unclassified,Sweden,Male,98,0,2023-01-01,Age 18-24,Unclassified
9541771932835515,Reason for Better alternatives,Italy,Female,108,0,2023-04-01,Age 45-54,Better alternatives
9516989474814406,Reason for Account Suspension Issues,France,Male,118,1,2023-05-01,Age 35-44,Account Suspension Issues
5012603918236631,Reason for High interest rates,Sweden,Female,111,0,2023-05-01,Age 35-44,High interest rates
4093786207763611,Reason for Limited acceptance,Sweden,Female,125,0,2023-04-01,Age 25-34,Limited acceptance
9156714664063828,Reason for Lack of need,Germany,Male,129,0,2023-02-01,Age 55+,Lack of need
8927395971752124,Reason for Hard Credit Checks,Australia,Male,137,1,2023-03-01,Age 55+,Hard Credit Checks
2188176310460147,Reason for Lack of need,France,Male,129,1,2023-01-01,Age 45-54,Lack of need
6323517498495397,Reason for High interest rates,Australia,Female,125,1,2023-02-01,Age 18-24,High interest rates
1386345700729614,Reason for Unclear terms,Germany,Male,117,0,2023-04-01,Age 35-44,Unclear terms
6076429966306788,Reason for Lack of need,France,Female,136,0,2023-06-01,Age 45-54,Lack of need
4426292424960299,Reason for Late payment penalties,France,Male,114,0,2023-05-01,Age 18-24,Late payment penalties
8490733304220270,Reason for Late payment penalties,France,Female,112,1,2023-01-01,Age 18-24,Late payment penalties
9594367462392184,Reason for High interest rates,UK,Male,109,1,2023-01-01,Age 18-24,High interest rates
6822799884743554,Reason for General sentiment,France,Male,118,0,2023-02-01,Age 18-24,General sentiment
4739141313123308,Reason for Unclassified,Australia,Male,105,1,2023-04-01,Age 35-44,Unclassified
8327571057288565,Reason for Account Suspension Issues,UK,Female,121,1,2023-02-01,Age 55+,Account Suspension Issues
7111703868845311,Reason for Hard Credit Checks,Italy,Female,120,0,2023-03-01,Age 55+,Hard Credit Checks
1916645295327261,Reason for Unclassified,Sweden,Male,123,0,2023-03-01,Age 55+,Unclassified
2988493657708939,Reason for Better alternatives,Italy,Male,108,0,2023-06-01,Age 45-54,Better alternatives
8031259838913176,Reason for Negative Customer Service Experiences,USA,Male,121,0,2023-05-01,Age 25-34,Negative Customer Service Experiences
9982397082864847,Reason for Unclear terms,Sweden,Male,115,0,2023-01-01,Age 45-54,Unclear terms
2883962319258547,Reason for Technical Issues,France,Male,125,1,2023-03-01,Age 55+,Technical Issues
7643692460623821,Reason for Late payment penalties,Australia,Male,131,1,2023-01-01,Age 18-24,Late payment penalties
8244246840365597,Reason for Unclear terms,France,Female,125,1,2023-03-01,Age 45-54,Unclear terms
6601944677841404,Reason for Negative Customer Service Experiences,France,Male,117,0,2023-02-01,Age 18-24,Negative Customer Service Experiences
7224077020496608,Reason for Account Suspension Issues,Sweden,Female,131,1,2023-04-01,Age 25-34,Account Suspension Issues
7610389604474985,Reason for Technical Issues,Sweden,Male,122,1,2023-05-01,Age 25-34,Technical Issues
1233565532606454,Reason for Unclassified,Italy,Male,110,0,2023-04-01,Age 35-44,Unclassified
9211893620935065,Reason for Hard Credit Checks,Australia,Female,123,0,2023-03-01,Age 35-44,Hard Credit Checks
1295564069162074,Reason for Late payment penalties,USA,Female,121,0,2023-03-01,Age 45-54,Late payment penalties
4488746235710762,Reason for Lack of need,France,Male,108,0,2023-06-01,Age 35-44,Lack of need
3701259187438270,Reason for Account Suspension Issues,Australia,Male,113,1,2023-03-01,Age 35-44,Account Suspension Issues
1023588800298344,Reason for Account Suspension Issues,Sweden,Male,118,0,2023-01-01,Age 35-44,Account Suspension Issues
5921725564146201,Reason for Technical Issues,USA,Male,95,1,2023-06-01,Age 18-24,Technical Issues
7810540583507370,Reason for Negative Customer Service Experiences,Sweden,Male,126,0,2023-04-01,Age 55+,Negative Customer Service Experiences
6725854849979412,Reason for Negative Customer Service Experiences,France,Male,111,0,2023-05-01,Age 45-54,Negative Customer Service Experiences
4427028249111499,Reason for Negative Customer Service Experiences,Australia,Female,112,0,2023-05-01,Age 35-44,Negative Customer Service Experiences
9322248942119697,Reason for Hard Credit Checks,Spain,Male,115,0,2023-04-01,Age 35-44,Hard Credit Checks
3233939087485567,Reason for High interest rates,UK,Male,131,0,2023-06-01,Age 45-54,High interest rates
